block_date,block_number,block_time,num_trades,dex_swaps,batch_value,solver_address,tx_hash,gas_price,gas_used,tx_cost_usd,fee_value,call_data_size,unwraps,token_approvals,block_number,transaction_hash,sandwich_id,trace_address,block_number,backrun_swap_transaction_hash,frontrun_swap_transaction_hash,profit_token_address,sandwicher_address,backrun_swap_trace_address,frontrun_swap_trace_address,id,profit_amount
2023-03-11,1.6806154e+07,2023-03-11 16:54:47.000 UTC,1,1,1.0053255454622002e+06,0xda869be4adea17ad39e1dfece1bc92c02491504f,0x8bc817848004e1dc444c9350c814dfbd07a0df669c6353ca8658881f01d08bfa,3.9969535187e+10,1.074275e+06,61.724195976432355,164.45453779988,10,0,0,1.6806154e+07,0x8bc817848004e1dc444c9350c814dfbd07a0df669c6353ca8658881f01d08bfa,683a2378-e971-42f1-b43a-4371062f9ff1,"[2,0,2,0,1,2]",1.6806154e+07,0xa2b06af9e4debf4e766383b88e013d79f2d6caae1421bf7868f53bb4dd0cd819,0xd62ab17f6b6ff1d4d4c4c8e41236cf452d781167c74c9212d67d5e6dd1d6d6ed,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe3e53f468d5658d217412203463246af76d7db37,"[0,2]","[2,4]",683a2378-e971-42f1-b43a-4371062f9ff1,329078193
2023-03-27,1.6918444e+07,2023-03-27 11:33:11.000 UTC,1,6,61866.290496499874,0xc9ec550bea1c64d779124b23a26292cc223327b6,0xc3c9972f8204094bb19f686a77db8eaf4dc68c9335930d1c804f19b148f0c271,2.1941485069e+10,506171,19.64932215633569,21.374903500130404,6,0,0,1.6918444e+07,0xc3c9972f8204094bb19f686a77db8eaf4dc68c9335930d1c804f19b148f0c271,7534526f-645e-44b2-a85b-26faf768bc37,"[6,0]",1.6918444e+07,0x80a6aadbcf2b3116afc1a45b9beefe93fbf234c0f44634f4ac9d6c0eddaee72e,0x12891b670c1be68083d867bc04a9c9021265fdc801ae560cade5f4eefea270bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4870525eae23fceb31df613d179ef6275e1b93a9,"[0,2,4,2,2]",[2],7534526f-645e-44b2-a85b-26faf768bc37,7763991066235321
2023-02-21,1.6676272e+07,2023-02-21 10:26:59.000 UTC,2,10,18998.217540078767,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x3473f9cfda821f842d9603671ed95b38366b73e4b21340fc26f3f317793e07d2,2.2855842562e+10,885214,34.05846674452506,59.32245992122886,8,0,0,1.6676272e+07,0x3473f9cfda821f842d9603671ed95b38366b73e4b21340fc26f3f317793e07d2,15b1ee29-557f-46fb-8b66-5266f5242e00,"[9,0]",1.6676272e+07,0x42b93c9478cee697900d1ccb23423bc03fe9174cb8bb928ddb1c4cea68e665be,0xcf078def74541728d4f69a988a2075a7b15c000c8e3d23f0bdbd6fc8dfcaa87a,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,0x000000000035b5e5ad9019092c665357240f594e,[0],[1],15b1ee29-557f-46fb-8b66-5266f5242e00,753372400660346805964
2023-03-13,1.6820167e+07,2023-03-13 16:10:35.000 UTC,1,1,50183.46008372592,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0xd08cbc887269a130e18e77d17ce69d27457bd5db882e15b945e78eed3f489e21,6.822717083e+10,348572,39.74413877826731,23.33991627408,2,0,0,1.6820167e+07,0xd08cbc887269a130e18e77d17ce69d27457bd5db882e15b945e78eed3f489e21,348293b9-3539-4eaf-a2e3-1efb6ca12a47,"[2,1]",1.6820167e+07,0xd57703c36691851c9c71b67eb476808014e3e5e184954e8c0a5b9d570f9bfb4f,0x04066d67162414db64cd59ec007281480ec768d75765ed5acc7bc1c55fadb3aa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000005af2ddc1a93a03e9b7014064d3b8d,"[0,0]","[0,0]",348293b9-3539-4eaf-a2e3-1efb6ca12a47,81108109395981648
2021-08-31,1.3131385e+07,2021-08-31 05:09:19.000 UTC,1,1,563702.3032493861,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x1ebd8e520925eee193bf2fe9c1d9b6d042b077b8dc8d1055bb84622449e64709,8.6918596622e+10,503577,140.85252332993414,68.44014228879799,6,0,0,1.3131385e+07,0x1ebd8e520925eee193bf2fe9c1d9b6d042b077b8dc8d1055bb84622449e64709,efde6e35-7e9d-4c43-927e-7acc72dc29e9,"[2,9,3]",1.3131385e+07,0x67b876a20e644f45d7394e66a84f49228dcf5838d4afeb10ddb39984eaa03828,0x76b1722e0de477b4e4ae0b5c05faf302a7fab7ad430f2ee72bad84c0464fd0b9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000005736775feb0c8568e7dee77222a26880,[1],[1],efde6e35-7e9d-4c43-927e-7acc72dc29e9,108370513072702951
2021-10-30,1.3516472e+07,2021-10-30 04:49:33.000 UTC,1,1,309579.1830530902,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x8ff925e59515b80af164db5abf51b1088e20716e9bab3da24379da426dab6e27,1.08482719122e+11,187892,87.66172654870866,72.6569469098479,2,0,0,1.3516472e+07,0x8ff925e59515b80af164db5abf51b1088e20716e9bab3da24379da426dab6e27,9f9263a5-b468-455b-b5c7-7d66681c8da6,"[2,2]",1.3516472e+07,0x9c0fc154176fa4866b42c9b4cedecda7b696bca87840681e3cb715100128d33c,0x24a503bac51a55ff14ea4382292a953a67f223d337d8a1aeddd351b8ddb9162a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,[1],[1],9f9263a5-b468-455b-b5c7-7d66681c8da6,54909749742826904
2023-03-23,1.6893274e+07,2023-03-23 22:42:11.000 UTC,1,1,58628.365246495734,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x2eac012bf77354f2307948f9914f0057dc59a44718262b5522c3877dc46ba391,2.0005027045e+10,619022,22.43812910619778,27.602926905422418,4,0,0,1.6893274e+07,0x2eac012bf77354f2307948f9914f0057dc59a44718262b5522c3877dc46ba391,2f9780fa-544a-42a4-b5e3-b14c47f4e9d2,"[2,1,0,3,0,0]",1.6893274e+07,0x1551daee1695bdacc312b3f01809d7e23924fa4cf762a4b8eb9c9fcf95ea3cd9,0x10b680f290b8d7b947cb55504843705c5e7771a6f32ef4237e956af3e17e31ef,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000099cb7fc48a935bceb9f05bbae54e8987,[0],[0],2f9780fa-544a-42a4-b5e3-b14c47f4e9d2,24422881
2023-02-15,1.6632877e+07,2023-02-15 08:12:59.000 UTC,1,2,14432.137901735816,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x3c0a99e6f6862ece1efab8e2a22b073d6cc0f127cf9275fd453b06dc51a3704c,2.4694172299e+10,275690,10.535145360092532,16.681837481339105,4,0,0,1.6632877e+07,0x3c0a99e6f6862ece1efab8e2a22b073d6cc0f127cf9275fd453b06dc51a3704c,0922607b-28e9-4454-b5d2-eebff08f0dfa,"[4,1,0,3,2]",1.6632877e+07,0x551d74d2b8c0c2083f73930ee91d95fa2f4694faa0d7bd9db9ab3cf13f5a4f98,0x0f67904c0a9316ada712b685daed3cf07c3473360a126fd63ede994938304395,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa7003527af20001c000037a90051b19ce31eed36,[1],[1],0922607b-28e9-4454-b5d2-eebff08f0dfa,9184256579516214
2021-11-01,1.3529386e+07,2021-11-01 05:32:33.000 UTC,1,1,250254.89385412986,0x97dd6a023b06ba4722af8af775ec3c2361e66684,0x447299afbba7afbac81416a194c51abbdd0b76ca5f8174288ec75d8fba4f7ce7,9.6947600427e+10,347420,143.08286709468717,99.10614587016,4,0,0,1.3529386e+07,0x447299afbba7afbac81416a194c51abbdd0b76ca5f8174288ec75d8fba4f7ce7,3d260704-a861-46c6-a29d-7a97fd21beac,"[2,0,3]",1.3529386e+07,0x8805e85133ac2244ad77e464015021d925c0689f4c97fa4cf130d8b3149e1881,0x117deb614f3fe1bd9a5c7c0f9960b95740a3895532aaba1c27cf26f6ce6ced99,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,[1],[1],3d260704-a861-46c6-a29d-7a97fd21beac,24981362514948500
2023-03-11,1.6807842e+07,2023-03-11 22:36:23.000 UTC,1,1,30142.722760766064,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x03267e407de7b2d57098892491ca7c8296a832a4cf6477c2ef67349c9cff6f33,2.5984481072e+10,441551,16.901918167053033,15.107239233936,4,0,0,1.6807842e+07,0x03267e407de7b2d57098892491ca7c8296a832a4cf6477c2ef67349c9cff6f33,eafabdd1-b29d-4f1b-94c0-daf43f0c0204,"[2,1,0,4,0]",1.6807842e+07,0xe5921c548e348677d38843a3629fb24ca0809a82d01f0618875cd2b10545561a,0xdd46546bcbb31b77ca73aacd7dbe0717b10cfabab0e5a5113bc7921fb7f5352f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4870525eae23fceb31df613d179ef6275e1b93a9,[0],[0],eafabdd1-b29d-4f1b-94c0-daf43f0c0204,15516644385565182
2023-02-22,1.6681501e+07,2023-02-22 04:05:23.000 UTC,1,3,115516.04426517616,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x5c5c16976fdaaafe4c4e091736c2ac8f662f689bdaadc71bbc3cac9bd85ea634,2.6606062095e+10,457206,20.07779168239073,0,4,0,0,1.6681501e+07,0x5c5c16976fdaaafe4c4e091736c2ac8f662f689bdaadc71bbc3cac9bd85ea634,e69cdf4d-9302-43e5-bc60-cacfca03e5a3,"[3,0]",1.6681501e+07,0x85012a728d5b032c0310ebcefab858254839d2ee90d2461b103cc0019c7db7d6,0x0f6b7ec2bec0c9af9762965318527d125aef4b557be83c5f14eee7edf4983cfd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],e69cdf4d-9302-43e5-bc60-cacfca03e5a3,7410592341846145
2023-04-01,1.6955639e+07,2023-04-01 16:59:35.000 UTC,1,3,1785.9430070723545,0x55a37a2e5e5973510ac9d9c723aec213fa161919,0x7ac4421830aa8e34e0742eba716ec0ba46594ea6afd237955a0c62b80ca563bf,2.8722987812e+10,345743,18.06735137743015,33.386992927645395,5,0,2,1.6955639e+07,0x7ac4421830aa8e34e0742eba716ec0ba46594ea6afd237955a0c62b80ca563bf,5561d0a8-65a3-4552-aa05-b7e4dac5b6e1,"[5,0]",1.6955639e+07,0xe3f1af7385dc3faff1adb2d1a8bd1db1c115b64c9d7d718559ad9ee805c3d862,0x82cd0c49165f1b25ff285e88cc9d6c76eb0ff1ef4314c4193972a65978aa0827,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4870525eae23fceb31df613d179ef6275e1b93a9,[0],[0],5561d0a8-65a3-4552-aa05-b7e4dac5b6e1,9536704656129240
2021-10-22,1.3468091e+07,2021-10-22 15:05:19.000 UTC,1,1,500156.1005474691,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0xf4bf90860f9aa8ca4cc9fe2c998150f2c6e8ed82a6ccb6a035fdb4dbbdbb7a50,7.2506856159e+10,705785,206.60478199167667,91.899452530928,4,0,0,1.3468091e+07,0xf4bf90860f9aa8ca4cc9fe2c998150f2c6e8ed82a6ccb6a035fdb4dbbdbb7a50,d4310630-8e40-4f3a-8338-49c5d6c00d8c,"[2,0,3,4]",1.3468091e+07,0x0e59844a785ef64ca72f49a9a63975c33742ca68794874fd34e9e7496b254a91,0xcf29b1722f1cc5dc3d4cd5bb1199b5bfbdaf71ea1853687867c3a85f91485400,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000005736775feb0c8568e7dee77222a26880,[1],[1],d4310630-8e40-4f3a-8338-49c5d6c00d8c,402106726810793147
2023-02-20,1.6673173e+07,2023-02-20 23:57:47.000 UTC,1,1,2389.487769674466,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x5ecbeea38d837c11fccc5ed0f317ed0ab2d433a465f96bb26e03fdad23470059,1.9597072345e+10,253452,8.46303084463274,14.912846676099665,2,0,0,1.6673173e+07,0x5ecbeea38d837c11fccc5ed0f317ed0ab2d433a465f96bb26e03fdad23470059,b7059350-f733-451b-90f1-749969a2802a,"[2,4]",1.6673173e+07,0x5df9cc762c9d304f4b412b823269ec678167dd208d541887d8f277fb59ee5558,0x0a085df25aae6de8f446ea4c759b3ef226cbde8106f5fb1e401464481217abe7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa7003527af20001c000037a90051b19ce31eed36,[1],[1],b7059350-f733-451b-90f1-749969a2802a,5558065638146048
2023-04-02,1.6964509e+07,2023-04-02 22:57:59.000 UTC,1,1,14959.470607291105,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x0a951891a7e5f505775c16047330c05c2cfe869baaa6de7f05b8c7247e6414f0,1.9075525681e+10,674291,23.067527311646923,24.567027501856078,5,0,0,1.6964509e+07,0x0a951891a7e5f505775c16047330c05c2cfe869baaa6de7f05b8c7247e6414f0,6cc6324b-9110-4c48-8f80-51e81e3bc2fe,"[2,1,0,2,2,0]",1.6964509e+07,0x3033204368a4f370cd8a7c0fd4334d1955a0cf45561c63dbc0c372132d494f91,0x2b379d775dc289e4bd9e42edea872fa0945c8f80d81042d4a7cc3bd845f435c2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],6cc6324b-9110-4c48-8f80-51e81e3bc2fe,5863584011340718
2021-08-31,1.3131459e+07,2021-08-31 05:25:47.000 UTC,1,1,312505.4601761117,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0xf0c37a6a017ed2e594ee11dc15f8853bd8fd9aff7e91009b5dd99a659658f6b4,8.4204086667e+10,905760,246.25101889179606,35.603823888328364,12,0,0,1.3131459e+07,0xf0c37a6a017ed2e594ee11dc15f8853bd8fd9aff7e91009b5dd99a659658f6b4,5c87cadc-c9bf-4d5c-b9f0-a6bda7a334e5,"[2,6,2]",1.3131459e+07,0xf1f17d27c14718fb52eb36cda10576f4a817391520545069bc29bfabc36f9f24,0x9d4be888632e8a92633f8a71ce26268e1e1fe770b1d96f19d638d3c7e211c64d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[1],[1],5c87cadc-c9bf-4d5c-b9f0-a6bda7a334e5,61068536036066048
2021-08-24,1.3090211e+07,2021-08-24 20:15:28.000 UTC,1,1,1.3783157217793195e+06,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x8fd6c569f0d6b72c9972e25285b71bbed5bd973ac34bd381a9373f58b077c955,9.4969578241e+10,977942,298.6851615378586,51.054513790904316,11,0,0,1.3090211e+07,0x8fd6c569f0d6b72c9972e25285b71bbed5bd973ac34bd381a9373f58b077c955,708eaf08-45dd-4308-b0bb-771998239d96,"[2,19,1,0]",1.3090211e+07,0x688df75671347ae0c54b1a75f3167cb6d4e2dbf511e3aaa082ff836b2508bca8,0x033848df8eb4b78bf105ee3b2b78d961389cf763a0522cf787f5d00cdca4aae5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000032962b51589768828ad878876299e14,[0],[0],708eaf08-45dd-4308-b0bb-771998239d96,116021844056536417
2021-08-30,1.3127013e+07,2021-08-30 12:59:33.000 UTC,1,1,10590.996590361627,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0xc8d045354ac45d83f062bab54bc2f9bd82de9c4289fce2dee2c0e47ec0e8dd26,1.18e+11,264398,95.73682894076,62.95243210131209,2,0,0,1.3127013e+07,0xc8d045354ac45d83f062bab54bc2f9bd82de9c4289fce2dee2c0e47ec0e8dd26,e1ba0fbb-a1de-444b-9957-125791decea4,"[2,0,4]",1.3127013e+07,0xd1c4d7636aca9234ab5c69213dbe5dd24154129062e18272471d623585ce1cd9,0x614c2ed743f32d0d2bda5ee8f0c5e66930247154b0255c91534acd1234d21930,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbcc7f6355bc08f6b7d3a41322ce4627118314763,[1],[1],e1ba0fbb-a1de-444b-9957-125791decea4,80874159129369984
2023-03-11,1.6807934e+07,2023-03-11 22:54:59.000 UTC,1,1,21502.330102436586,0xa21740833858985e4d801533a808786d3647fb83,0x840486d03acbd75870b5232fb63733535c01974effa406dca6815fc075d61703,2.4718247425e+10,834120,30.262046811727455,24.588672057421928,11,0,0,1.6807934e+07,0x840486d03acbd75870b5232fb63733535c01974effa406dca6815fc075d61703,6eab1152-3458-4cec-8921-b7352e9b5b5f,"[2,0,4,3]",1.6807934e+07,0xab484e1dc3f7f54db2614efed7d765e4d55370f010ffc093cef6469ce8b51336,0xea57c8d2e2b3ebc34b46b4576c3e1e93b24dfe0345ea74281e02628c079380bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,[5],[5],6eab1152-3458-4cec-8921-b7352e9b5b5f,3790957178781696
2021-11-24,1.3678246e+07,2021-11-24 16:31:01.000 UTC,2,2,392609.9607040257,0x15f4c337122ec23859ec73bec00ab38445e45304,0xfca5007efe9e8e23e55e0942b61115f78acf324b01d4f35c86bb54dc8b028059,1.83176672546e+11,813208,638.7332066916662,1067.9138271254512,13,1,0,1.3678246e+07,0xfca5007efe9e8e23e55e0942b61115f78acf324b01d4f35c86bb54dc8b028059,e291c345-82aa-478a-a8d6-32b67ed10ba9,"[3,0,1,2]",1.3678246e+07,0xf9918c6bb6314c8d79b85ffd8b3453c867008428ebff4d8bd89f628cdc7542b5,0x5cdf420203847e53494aa1f42ec9fee9c0acddef446ac83ff07f7689363790ca,0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61,0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,"[0,2,1]",[1],e291c345-82aa-478a-a8d6-32b67ed10ba9,393237946208797422830
2023-04-02,1.6963732e+07,2023-04-02 20:21:23.000 UTC,1,1,24122.77338088295,0x55a37a2e5e5973510ac9d9c723aec213fa161919,0x6fa788a70ed49962572c1f8704b964d63d8d29d6102422efe2adebf2ae43ba44,2.2043955002e+10,779162,30.710008460034416,33.22661911704843,7,0,1,1.6963732e+07,0x6fa788a70ed49962572c1f8704b964d63d8d29d6102422efe2adebf2ae43ba44,e3f214ef-496a-4534-9b3b-d59c2966e350,"[3,3,6]",1.6963732e+07,0x8845f283f94da2d510d5cf8274bf9f379b0be50fb2588f3b95db06fbc4818860,0x7dad261d1269c0038f849b55966c4e34c070c575a8d20940083a5d657a566d8e,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,0x00000000003b3cc22af3ae1eac0440bcee416b40,[1],[2],e3f214ef-496a-4534-9b3b-d59c2966e350,467846991938365941
2023-02-28,1.6725876e+07,2023-02-28 09:49:59.000 UTC,2,5,34242.5444925313,0x97ec0a17432d71a3234ef7173c6b48a2c0940896,0x5ae9116d2ed34f64930d3e906cf5515dcf70a91757e7154069d979bc0ae61471,1.8076430482e+10,579090,16.96068745590387,20.185507468709105,8,0,0,1.6725876e+07,0x5ae9116d2ed34f64930d3e906cf5515dcf70a91757e7154069d979bc0ae61471,e5c696ac-bed0-437d-b562-0c953663ecc6,"[6,0]",1.6725876e+07,0x70d5f5d0b4a0addae7403081f7fb1ee99d1356560765a95b2504dc1814f8fe4b,0x5d4490107bdd67cf0fd9f488d0be3d139f93a8d7688312d28521ee569796d082,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],e5c696ac-bed0-437d-b562-0c953663ecc6,9121775978700660
2023-02-18,1.6653675e+07,2023-02-18 06:13:47.000 UTC,1,1,58745.167203804296,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0xb2519d72f7d83fe5aa5b6131866e42100dfcb0592acc161b0085606e16884690,2.683923713e+10,1.284932e+06,58.587551310832254,87.88024734300001,7,0,0,1.6653675e+07,0xb2519d72f7d83fe5aa5b6131866e42100dfcb0592acc161b0085606e16884690,444258d3-3903-4a17-a572-cb36786d5a54,"[2,1,0,0,2,2]",1.6653675e+07,0xafcb988bc386b0b833b4405763cbdf98b4e4cccbbf325131964b9ff526f11086,0xd10fac7d53fb3a3a3e25473121bdb1713c1f49fd1e7553375f517d3c3cb25e8a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000099cb7fc48a935bceb9f05bbae54e8987,[1],[1],444258d3-3903-4a17-a572-cb36786d5a54,22343710
2023-02-19,1.6659404e+07,2023-02-19 01:34:47.000 UTC,1,1,100012.59764532736,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x1aab1ecf604af70b261e432dac9ed7dba09033306a1f62f4207956380b489d6d,1.9263790346e+10,570823,18.644631659391887,24.602354672632,4,0,0,1.6659404e+07,0x1aab1ecf604af70b261e432dac9ed7dba09033306a1f62f4207956380b489d6d,9f0d5dd6-d3a6-4d4e-9578-7e282e89c228,"[2,1,0,1,1,2,2]",1.6659404e+07,0x1ae0b21f89efffdb8ba18b12e8b7961ebecf6c8e52cf6feca434a914cf6eaa19,0xc56a84730c0da6a4cd94bfdc04241ca67bddf85d63299ae82ddac9bb187f03df,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa7003527af20001c000037a90051b19ce31eed36,[1],[1],9f0d5dd6-d3a6-4d4e-9578-7e282e89c228,70748681279635456
2023-03-23,1.6892207e+07,2023-03-23 19:06:35.000 UTC,1,3,19998.38,0x97ec0a17432d71a3234ef7173c6b48a2c0940896,0x3f3b5cb345ffae638e952c47cf35084ab19c49aa9c4e90fc023f4a59ff9ebecc,4.0375890525e+10,368255,26.84009582887219,0,4,0,0,1.6892207e+07,0x3f3b5cb345ffae638e952c47cf35084ab19c49aa9c4e90fc023f4a59ff9ebecc,57685008-8344-4474-96cb-778388dd5bcb,"[3,2]",1.6892207e+07,0x12d16eaf809ae80a0afc1a8c55ae433f27936628eace50b0a4d3bfa77b034ff8,0xd57ac503c6eeefa40d3aa851920f76bf917c9bd19b4bc8635403a2a4863c53a8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x007933790a4f00000099e9001629d9fe7775b800,[1],[1],57685008-8344-4474-96cb-778388dd5bcb,7161560226600000
2023-03-01,1.6735002e+07,2023-03-01 16:37:47.000 UTC,1,1,169893.1106102683,0x149d0f9282333681ee41d30589824b2798e9fb47,0xe1dc6eb683268191fba15b332b17320caa1ba18af3151e9ed3969804a10be0af,6.0071544755e+10,548444,54.40254044658886,0,4,0,0,1.6735002e+07,0xe1dc6eb683268191fba15b332b17320caa1ba18af3151e9ed3969804a10be0af,2c1c11c3-12c6-4c7f-bc40-fad662bb5e8f,"[2,0,1,2]",1.6735002e+07,0xfd8fd7f633d7ed90f626305e5a9e424f789a3e0142d8fb5a04c5ebd1859bcf8a,0x94328738efaf83083e3c53259a9f4675c03a8797302978d7df25626e5a429662,0xb23d80f5fefcddaa212212f028021b41ded428cf,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,[6],[5],2c1c11c3-12c6-4c7f-bc40-fad662bb5e8f,405246785065804625211
2023-02-14,1.6627964e+07,2023-02-14 15:44:35.000 UTC,4,4,47118.33911148076,0xda869be4adea17ad39e1dfece1bc92c02491504f,0xf4f2aff604a98c6de519f7c0e3f3dcb1975cbc1c4e94dc4553daead1c055e791,3.3395627871e+10,950835,49.011567537227585,76.85913935406626,13,1,0,1.6627964e+07,0xf4f2aff604a98c6de519f7c0e3f3dcb1975cbc1c4e94dc4553daead1c055e791,a31fee12-b5a5-4cd2-ac92-0ef841f72e6a,"[3,0,4,0,0]",1.6627964e+07,0xb4812abb7ed436361385a0b215dea721b9685f4aeb726764b8788b44f125d144,0x840df178ad4a9c7eccad9655a9c8b72c31c4b74380b2da10e92b36401bd07aa1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],a31fee12-b5a5-4cd2-ac92-0ef841f72e6a,32479402235984531
2021-09-08,1.3182501e+07,2021-09-08 02:54:26.000 UTC,1,1,524072.84151339513,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0xbce4abed1fa12e2b36756e0f25054ae5af64e00abb29ca686c7dc15c1756f9c2,1.26e+11,682875,299.0217710025,68.03397160633455,9,0,0,1.3182501e+07,0xbce4abed1fa12e2b36756e0f25054ae5af64e00abb29ca686c7dc15c1756f9c2,2e39452a-7ae2-41e6-909b-c3a71d58085f,"[2,6,1,0]",1.3182501e+07,0xc544d58d8e9fcaaac43c4361ba4b769f953c8ddc5758d9e0e96ed7baa7b11e91,0x951c2938537b68b4bde1a3a1592e04210966bbdbd7a0232edc610af44f06e5f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000032962b51589768828ad878876299e14,[0],[0],2e39452a-7ae2-41e6-909b-c3a71d58085f,69062740443315423
2021-08-19,1.3054529e+07,2021-08-19 08:07:37.000 UTC,1,3,40059.01470324978,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x4c4d1b93cae33cb0390187350bca6ff1520dc8929458c813e16e539a496a8847,4.0614252604e+10,382748,46.67953063554061,25.705296750224,5,0,0,1.3054529e+07,0x4c4d1b93cae33cb0390187350bca6ff1520dc8929458c813e16e539a496a8847,8ec0dd4b-f540-4d21-b5db-92759abb0592,"[4,2]",1.3054529e+07,0x201c7cd8009f416eaf6ec8e2611d0b7dd21129887da4ab0964991a89a8ef7d65,0xe8563e3167bab3a491bd16f0bcfab03af4ff1b5c10ed620e97c884930f173f56,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000003b3cc22af3ae1eac0440bcee416b40,[1],[1],8ec0dd4b-f540-4d21-b5db-92759abb0592,10863193938648248
2021-10-20,1.3456652e+07,2021-10-20 20:14:04.000 UTC,1,1,4.920819681277234e+06,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x47f596b74885057c0cf00a31acb69215fd93169c04b4094894904a7d73c16251,8.2593060022e+10,1.345426e+06,455.73925640740873,644.3187227658643,17,0,0,1.3456652e+07,0x47f596b74885057c0cf00a31acb69215fd93169c04b4094894904a7d73c16251,1c99c7cb-8964-45bb-86d1-bb5b0094563a,"[2,0,2,3,0]",1.3456652e+07,0xa98c118b86f2ef89e51d0ef91d43e0ec0b563ebb5382a6e9e72006cf4ef50659,0x51f067ca72c2303f286e02cbfff56c702b1eae331ccb40b4b20f48078d88da35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000032962b51589768828ad878876299e14,[0],[0],1c99c7cb-8964-45bb-86d1-bb5b0094563a,605374601146606310
2023-03-10,1.6794453e+07,2023-03-10 01:19:35.000 UTC,4,4,95990.40180148616,0xa21740833858985e4d801533a808786d3647fb83,0x0b6f53703ff98381ecfb5535d411261985bec4adaf17f1a0265f21c9d700e3f0,3.1493285479e+10,1.162641e+06,52.18754197631836,69.25412965139557,16,1,1,1.6794453e+07,0x0b6f53703ff98381ecfb5535d411261985bec4adaf17f1a0265f21c9d700e3f0,108766e4-6023-47b6-b0ad-0a49f1058d12,"[4,0,4]",1.6794453e+07,0x2edcc49f55ce2e436aaaa85037943725b11da1a906aa462cd104e59f6c50331e,0x8f76fc3594541209bbc531a3bad0ded3d93034821e22a2bc51bd8a62ee21b17c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,[1],[1],108766e4-6023-47b6-b0ad-0a49f1058d12,6565613426180096
